,site_id,url,deal_type,city,zip_code,post_canton,accuracy,latitude,longitude,price_unit,price,property_type,living_space,rooms,perspective,year_built,outdoor_parking,indoor_parking,balcony,property_area,fireplace,pets_allowed,floor,wheelchair_accessible,ceiling_height,lift,cable_tv,last_renovation,floor_space,cubage,minergie_certified
6141,3000316656,https://www.homegate.ch/rent/3000316656,rent,Zürich,8004,ZH,HIGH,47.3825768,8.5133314,Month,1100.0,APARTMENT,15.0,1.0,,,,,,,,1.0,5,,,,1.0,,,,
6142,3000314373,https://www.homegate.ch/rent/3000314373,rent,Zürich,8004,ZH,HIGH,47.3762123,8.5247416,Month,1100.0,APARTMENT,12.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
6143,3000363951,https://www.homegate.ch/rent/3000363951,rent,Zürich,8005,ZH,HIGH,47.38390219999999,8.5295763,Month,765.0,APARTMENT,12.0,1.0,,,,,,,,,1,,,1.0,,,,,
6144,3000237656,https://www.homegate.ch/rent/3000237656,rent,Zürich,8005,ZH,HIGH,47.3822211,8.5301308,Month,950.0,APARTMENT,13.0,1.0,,,,,,,,,1,,,,,2020.0,,,
6145,3000312971,https://www.homegate.ch/rent/3000312971,rent,Zürich,8003,ZH,HIGH,47.37645089999999,8.5101775,Month,1690.0,APARTMENT,29.0,1.5,,,,,,,,1.0,,,,,1.0,,,,
6146,3000312972,https://www.homegate.ch/rent/3000312972,rent,Zürich,8003,ZH,HIGH,47.37645089999999,8.5101775,Month,1690.0,APARTMENT,29.0,1.5,,,,,,,,1.0,,,,,1.0,,,,
6155,3000393074,https://www.homegate.ch/rent/3000393074,rent,Uster,8610,ZH,HIGH,47.3551424,8.7309018,Month,1804.0,APARTMENT,77.0,3.5,,1971.0,1.0,1.0,,,,1.0,3,,,1.0,1.0,1991.0,,,
6156,3000433539,https://www.homegate.ch/rent/3000433539,rent,Uster,8610,ZH,HIGH,47.34586609999999,8.6957152,Month,1810.0,APARTMENT,67.0,3.0,,1974.0,1.0,1.0,1.0,,,1.0,2,,,,1.0,1996.0,,,
6158,3000415257,https://www.homegate.ch/rent/3000415257,rent,Zürich,8008,ZH,HIGH,47.3548449,8.559179799999999,Month,1440.0,APARTMENT,30.0,1.0,,,,,,,,,1,,2.4,,1.0,2014.0,,,
6159,3000393081,https://www.homegate.ch/rent/3000393081,rent,Zürich,8001,ZH,HIGH,47.3739108,8.5449505,Month,1985.0,APARTMENT,,1.5,1.0,,,,,,,,1,,,1.0,1.0,,,,
6160,3000399951,https://www.homegate.ch/rent/3000399951,rent,Zürich,8001,ZH,HIGH,47.3739108,8.5449505,Month,1985.0,APARTMENT,,1.5,1.0,,,,,,,,1,,,1.0,1.0,,,,
6161,3000431166,https://www.homegate.ch/rent/3000431166,rent,Zürich,8002,ZH,HIGH,47.3583186,8.5263636,Month,2291.0,APARTMENT,99.0,4.5,,1927.0,,,,,,,Ground,,,,,1975.0,,,
6162,3000384293,https://www.homegate.ch/rent/3000384293,rent,Zurich,8002,ZH,HIGH,47.356901,8.5267901,Month,2316.0,APARTMENT,50.0,2.0,,,,,,,,1.0,,,,,1.0,,,,
6163,3000314371,https://www.homegate.ch/rent/3000314371,rent,Zürich,8004,ZH,HIGH,47.3762123,8.5247416,Month,1100.0,APARTMENT,12.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
6164,3000424888,https://www.homegate.ch/rent/3000424888,rent,Zürich,8004,ZH,MEDIUM,47.38419589999999,8.5088922,Month,1128.0,APARTMENT,16.0,1.0,,,,,1.0,,,,2,,,,,,,,
6165,102801075,https://www.homegate.ch/rent/102801075,rent,Zürich,8005,ZH,HIGH,47.3825565,8.5300186,Month,1100.0,APARTMENT,10.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
6166,3000313388,https://www.homegate.ch/rent/3000313388,rent,Zürich,8005,ZH,HIGH,47.3842109,8.5293128,Month,1150.0,APARTMENT,,1.0,,,,,,,,,,,,,1.0,,,,
6167,3000430804,https://www.homegate.ch/rent/3000430804,rent,Zürich,8003,ZH,HIGH,47.3719176,8.5200814,Month,1780.0,APARTMENT,,1.5,1.0,,1.0,,1.0,,,1.0,Ground,,,1.0,1.0,2020.0,,,
6168,3000413954,https://www.homegate.ch/rent/3000413954,rent,Zürich,8003,ZH,LOW,47.37220629999999,8.5162396,Month,1780.0,APARTMENT,20.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,
6178,3000385282,https://www.homegate.ch/rent/3000385282,rent,Uster,8610,ZH,HIGH,47.3441908,8.7304643,Month,1810.0,APARTMENT,59.0,2.5,,,,,,,,1.0,1,,,,1.0,,,,
6179,3000414020,https://www.homegate.ch/rent/3000414020,rent,Uster,8610,ZH,HIGH,47.3455452,8.734824999999999,Month,1836.0,APARTMENT,80.0,4.0,,,1.0,1.0,1.0,,,,2,,0.0,1.0,,,,,
6180,3000414847,https://www.homegate.ch/rent/3000414847,rent,Zürich,8005,ZH,HIGH,47.3904372,8.5182982,Month,5190.0,APARTMENT,135.0,3.5,,,1.0,1.0,1.0,,,,5,,,1.0,,,,,
6181,3000412902,https://www.homegate.ch/rent/3000412902,rent,Zürich,8053,ZH,MEDIUM,47.3585289,8.5775028,Month,3440.0,APARTMENT,138.0,4.5,1.0,,,,1.0,,,,,,,,,,,,
6182,3000399945,https://www.homegate.ch/rent/3000399945,rent,Zürich,8001,ZH,HIGH,47.3739108,8.5449505,Month,1985.0,APARTMENT,,1.5,1.0,,,,,,,,1,,,1.0,1.0,,,,
6183,3000399943,https://www.homegate.ch/rent/3000399943,rent,Zürich,8001,ZH,HIGH,47.3739108,8.5449505,Month,1985.0,APARTMENT,,1.5,1.0,,,,,,,,1,,,1.0,1.0,,,,
6184,3000400114,https://www.homegate.ch/rent/3000400114,rent,Zürich,8002,ZH,HIGH,47.3601993,8.5246227,Month,2450.0,APARTMENT,78.0,3.5,,1947.0,,,,,,1.0,1,,,,1.0,,,,
6185,3000418245,https://www.homegate.ch/rent/3000418245,rent,Zurich,8002,ZH,HIGH,47.356901,8.5267901,Month,2627.0,APARTMENT,38.0,2.0,,,,,,,,1.0,,,,,1.0,,,,
6186,3000319849,https://www.homegate.ch/rent/3000319849,rent,Zürich,8004,ZH,HIGH,47.3763839,8.533343499999999,Month,1150.0,APARTMENT,15.0,1.0,,,,,,,,,3,,2.5,,1.0,,,,
6187,3000320269,https://www.homegate.ch/rent/3000320269,rent,Zürich,8004,ZH,HIGH,47.3711676,8.528795,Month,1190.0,APARTMENT,20.0,1.0,,,,,,,,1.0,,,,1.0,1.0,2017.0,,,
6188,3000313384,https://www.homegate.ch/rent/3000313384,rent,Zürich,8005,ZH,HIGH,47.3842109,8.5293128,Month,1150.0,APARTMENT,,1.0,,,,,,,,,,,,,1.0,,,,
6189,3000424471,https://www.homegate.ch/rent/3000424471,rent,Zürich,8005,ZH,HIGH,47.3825714,8.528785599999999,Month,1350.0,APARTMENT,21.0,1.0,,1980.0,,,,,,,,,,1.0,,,,,
6190,3000173343,https://www.homegate.ch/rent/3000173343,rent,Zürich,8003,ZH,HIGH,47.3675805,8.5217127,Month,1790.0,APARTMENT,23.0,1.5,1.0,,,,,,,1.0,,,,1.0,1.0,,,,
6191,3000173342,https://www.homegate.ch/rent/3000173342,rent,Zürich,8003,ZH,HIGH,47.3675805,8.5217127,Month,1790.0,APARTMENT,23.0,1.5,,,,,,,,1.0,,,,1.0,1.0,,,,
6206,3000398681,https://www.homegate.ch/rent/3000398681,rent,Uster,8610,ZH,HIGH,47.3452287,8.73176,Month,1850.0,APARTMENT,100.0,3.5,,,1.0,,,,,,1,,,,,,,,
6207,3000320017,https://www.homegate.ch/rent/3000320017,rent,Uster,8610,ZH,HIGH,47.3503855,8.7104952,Month,1850.0,APARTMENT,64.0,3.0,,,1.0,,1.0,,,,2,,,1.0,1.0,2011.0,,,
6210,3000325873,https://www.homegate.ch/rent/3000325873,rent,Zürich,8001,ZH,LOW,47.3741561,8.5396323,Month,1988.0,APARTMENT,,1.0,,,,,,,,1.0,,,,,1.0,,,,
6211,3000298910,https://www.homegate.ch/rent/3000298910,rent,Zürich,8001,ZH,HIGH,47.3718167,8.545414300000001,Month,1990.0,APARTMENT,25.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
6212,3000390415,https://www.homegate.ch/rent/3000390415,rent,Zurich,8002,ZH,HIGH,47.3526511,8.530070499999999,Month,2685.0,APARTMENT,40.0,2.0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,
6213,3000390336,https://www.homegate.ch/rent/3000390336,rent,Zurich,8002,ZH,HIGH,47.3526511,8.530070499999999,Month,2685.0,APARTMENT,40.0,2.0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,
6214,3000320265,https://www.homegate.ch/rent/3000320265,rent,Zürich,8004,ZH,HIGH,47.3711676,8.528795,Month,1190.0,APARTMENT,20.0,1.0,,,,,,,,1.0,,,,1.0,1.0,2017.0,,,
6215,3000431073,https://www.homegate.ch/rent/3000431073,rent,Zürich,8004,ZH,HIGH,47.37843040000001,8.5141005,Month,1200.0,APARTMENT,72.0,3.5,,,,,,,,,3,,,,,,,,
6216,3000392832,https://www.homegate.ch/rent/3000392832,rent,Zürich,8005,ZH,HIGH,47.3849977,8.5290727,Month,1385.0,APARTMENT,17.0,,,,,,1.0,,,,,,,1.0,1.0,,,,
6217,3000366191,https://www.homegate.ch/rent/3000366191,rent,Zürich,8005,ZH,HIGH,47.3831279,8.5300967,Month,1490.0,APARTMENT,20.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
6218,3000375914,https://www.homegate.ch/rent/3000375914,rent,Zürich,8003,ZH,HIGH,47.3741648,8.5161567,Month,1800.0,APARTMENT,30.0,2.0,,,,,,,,,,,,1.0,1.0,,,,
6219,3000375915,https://www.homegate.ch/rent/3000375915,rent,Zürich,8003,ZH,HIGH,47.3741648,8.5161567,Month,1800.0,APARTMENT,30.0,2.0,,,,,,,,,,,,1.0,1.0,,,,
6220,3000436922,https://www.homegate.ch/rent/3000436922,rent,Zürich,8008,ZH,HIGH,47.3628479,8.5548025,Month,6500.0,APARTMENT,155.0,4.0,1.0,1950.0,1.0,,1.0,,,,,,3.4,,1.0,2017.0,,,
6221,3000360008,https://www.homegate.ch/rent/3000360008,rent,Zürich,8006,ZH,HIGH,47.3884639,8.5381546,Month,890.0,APARTMENT,16.0,1.0,,,,,,,,,4,,,,,2020.0,16.0,,
6235,3000436804,https://www.homegate.ch/rent/3000436804,rent,Uster,8610,ZH,HIGH,47.3527642,8.7304073,Month,1851.0,APARTMENT,75.0,3.5,,,1.0,1.0,1.0,,,,Ground,,,,1.0,,,,
6236,3000427342,https://www.homegate.ch/rent/3000427342,rent,Uster,8610,ZH,HIGH,47.3436333,8.7287359,Month,1865.0,APARTMENT,85.0,3.5,1.0,,,,1.0,,,,4,,3.0,,,,,,
6239,3000117208,https://www.homegate.ch/rent/3000117208,rent,Zürich,8001,ZH,MEDIUM,47.3715558,8.5459398,Month,1990.0,APARTMENT,20.0,1.0,,,,,1.0,,,,Ground,,,1.0,1.0,,,,
6240,3000410259,https://www.homegate.ch/rent/3000410259,rent,Zürich,8001,ZH,HIGH,47.3750518,8.5437053,Month,2060.0,APARTMENT,45.0,2.0,1.0,1899.0,,,,,,,4,,,1.0,,2020.0,,,
6241,3000418466,https://www.homegate.ch/rent/3000418466,rent,Zurich,8002,ZH,HIGH,47.356901,8.5267901,Month,2812.0,APARTMENT,50.0,2.0,,,,,,,,1.0,,,,,1.0,,,,
6242,3000398732,https://www.homegate.ch/rent/3000398732,rent,Zürich,8002,ZH,HIGH,47.3638092,8.5339901,Month,2880.0,APARTMENT,60.0,2.5,,2020.0,1.0,,,,,,1,,,1.0,,,,,
6243,3000256839,https://www.homegate.ch/rent/3000256839,rent,Zürich,8004,ZH,HIGH,47.3772262,8.5132171,Month,1200.0,APARTMENT,,,,1976.0,,,1.0,,,,,,2.5,1.0,1.0,2019.0,21.0,,
6244,3000332622,https://www.homegate.ch/rent/3000332622,rent,Zürich,8004,ZH,HIGH,47.3763814,8.515762,Month,1250.0,APARTMENT,20.0,1.5,,,,,,,,,1,,,1.0,,,,,
6245,3000366192,https://www.homegate.ch/rent/3000366192,rent,Zürich,8005,ZH,HIGH,47.3831279,8.5300967,Month,1490.0,APARTMENT,20.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
6246,107923364,https://www.homegate.ch/rent/107923364,rent,Zürich,8005,ZH,HIGH,47.3825252,8.530437,Month,1550.0,APARTMENT,22.0,1.5,,1895.0,,,,,,,1,,,,1.0,2017.0,,,
6247,3000418878,https://www.homegate.ch/rent/3000418878,rent,Zürich,8003,ZH,HIGH,47.3699287,8.5165756,Month,1800.0,APARTMENT,30.0,1.0,,,,,,,,,4,,,1.0,1.0,,,,
6248,3000390345,https://www.homegate.ch/rent/3000390345,rent,Zurich,8003,ZH,HIGH,47.3707232,8.5146785,Month,1845.0,APARTMENT,16.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,
6249,3000433282,https://www.homegate.ch/rent/3000433282,rent,Zürich,8008,ZH,HIGH,47.3549306,8.5580936,Month,1750.0,APARTMENT,35.0,1.5,,,,,,,,,1,,,1.0,1.0,,,,
6250,3000427529,https://www.homegate.ch/rent/3000427529,rent,Zürich,8008,ZH,HIGH,47.3495214,8.563212199999999,Month,5880.0,APARTMENT,131.0,3.5,1.0,2000.0,1.0,1.0,1.0,,,1.0,4,,2.5700000000000003,1.0,,,131.0,337.0,
6252,3000313649,https://www.homegate.ch/rent/3000313649,rent,Zürich,8006,ZH,HIGH,47.3733398,8.5520765,Month,1500.0,APARTMENT,,,,,,,,,,,,,,,,,,,
6253,3000434343,https://www.homegate.ch/rent/3000434343,rent,Zürich,8006,ZH,HIGH,47.3833957,8.547197299999999,Month,615.0,APARTMENT,,,,1927.0,,,,,,,3,,,,,,,,
6261,3000423521,https://www.homegate.ch/rent/3000423521,rent,Spreitenbach,8957,AG,HIGH,47.4241194,8.364201099999999,Month,850.0,APARTMENT,18.0,,,,,,,,,,,,,,,,,,
6262,3000432339,https://www.homegate.ch/rent/3000432339,rent,Spreitenbach,8957,AG,HIGH,47.4241194,8.364201099999999,Month,850.0,APARTMENT,17.0,,,,,,,,,,,,,,,,,,
6267,3000362372,https://www.homegate.ch/rent/3000362372,rent,Uster,8610,ZH,HIGH,47.3615041,8.7176514,Month,1870.0,APARTMENT,,2.5,,2017.0,,,1.0,,,,1,1.0,,1.0,,,,,
6268,3000309362,https://www.homegate.ch/rent/3000309362,rent,Uster,8610,ZH,HIGH,47.3580072,8.729186799999999,Month,1870.0,APARTMENT,91.0,1.0,,2004.0,,,,,,1.0,3,,,1.0,1.0,,,,
6270,3000407466,https://www.homegate.ch/rent/3000407466,rent,Zürich,8004,ZH,HIGH,47.3727104,8.523182,Month,1390.0,APARTMENT,28.0,1.0,,,,,,,,,Ground,,,1.0,,2016.0,,,
6271,3000310326,https://www.homegate.ch/rent/3000310326,rent,Zürich,8001,ZH,HIGH,47.3747002,8.5434271,Month,2090.0,APARTMENT,19.0,1.5,,1357.0,1.0,,,,,1.0,3,,,1.0,1.0,2008.0,19.0,,
6272,3000173071,https://www.homegate.ch/rent/3000173071,rent,Zürich,8001,ZH,HIGH,47.3735961,8.5457422,Month,2110.0,APARTMENT,45.0,1.0,,,,,,,,,3,,,,,,,,
6273,3000383636,https://www.homegate.ch/rent/3000383636,rent,Zurich,8002,ZH,HIGH,47.356901,8.5267901,Month,2889.0,APARTMENT,108.0,1.0,,,,,,,,1.0,,,,,1.0,,,,
6274,3000411583,https://www.homegate.ch/rent/3000411583,rent,Zürich,8002,ZH,MEDIUM,47.3606921,8.5292292,Month,2890.0,APARTMENT,85.0,3.0,1.0,,,,1.0,,,,1,,,,1.0,,,,
6275,3000270822,https://www.homegate.ch/rent/3000270822,rent,Zürich,8004,ZH,HIGH,47.3757392,8.5288325,Month,1315.0,APARTMENT,20.0,1.0,,,,,,,,,3,,,,,,,,
6276,3000085769,https://www.homegate.ch/rent/3000085769,rent,Zürich,8004,ZH,HIGH,47.37902099999999,8.5090199,Month,1350.0,APARTMENT,18.0,1.0,,,,,,,,,2,,,,1.0,2020.0,,,
6277,3000324158,https://www.homegate.ch/rent/3000324158,rent,Zürich,8005,ZH,HIGH,47.3833379,8.5328685,Month,1650.0,APARTMENT,,1.5,,,,,1.0,,,,1,,,1.0,1.0,2019.0,,,
6278,107360169,https://www.homegate.ch/rent/107360169,rent,Zürich,8005,ZH,HIGH,47.3825252,8.530437,Month,1650.0,APARTMENT,24.0,1.0,,1895.0,,,,,,,3,,2.7,,1.0,2017.0,,,
6279,3000428013,https://www.homegate.ch/rent/3000428013,rent,Zürich,8003,ZH,HIGH,47.3725798,8.5187549,Month,1890.0,APARTMENT,48.0,2.0,,,,,,,,1.0,2,,,1.0,1.0,,,,
6280,3000413259,https://www.homegate.ch/rent/3000413259,rent,Zürich,8003,ZH,HIGH,47.3690908,8.5184816,Month,1900.0,APARTMENT,36.0,1.5,,2015.0,1.0,1.0,1.0,,,,Ground,,,1.0,1.0,,,,
6281,3000424169,https://www.homegate.ch/rent/3000424169,rent,Zürich,8008,ZH,HIGH,47.3576625,8.5510738,Month,5340.0,APARTMENT,140.0,4.5,1.0,2017.0,,,1.0,,,1.0,Ground,1.0,2.6,1.0,,2017.0,140.0,,
6283,3000421731,https://www.homegate.ch/rent/3000421731,rent,Zürich,8006,ZH,HIGH,47.3875629,8.5393696,Month,850.0,APARTMENT,,1.0,1.0,,,,,,,,5,,,,,,,,
6284,3000410247,https://www.homegate.ch/rent/3000410247,rent,Zürich,8006,ZH,LOW,47.38862289999999,8.5439931,Month,940.0,APARTMENT,,1.0,,,,,,,,,,,,,,2019.0,,,
6285,3000360324,https://www.homegate.ch/rent/3000360324,rent,Zürich,8006,ZH,HIGH,47.3822616,8.547426,Month,990.0,APARTMENT,18.0,1.0,,,,,,,,,1,,,,1.0,,,,
6290,3000414563,https://www.homegate.ch/rent/3000414563,rent,Spreitenbach,8957,AG,HIGH,47.4230904,8.3646604,Month,1000.0,APARTMENT,21.0,,,,,,,,,,,,,,,,,,
6291,3000414605,https://www.homegate.ch/rent/3000414605,rent,Spreitenbach,8957,AG,HIGH,47.4230904,8.3646604,Month,1000.0,APARTMENT,20.0,,,,,,,,,,,,,,,,,,
6292,3000414676,https://www.homegate.ch/rent/3000414676,rent,Spreitenbach,8957,AG,HIGH,47.4230904,8.3646604,Month,1100.0,APARTMENT,26.0,,,,,,,,,,,,,,,,,,
6295,3000424692,https://www.homegate.ch/rent/3000424692,rent,Uster,8610,ZH,HIGH,47.3443051,8.702047199999999,Month,1880.0,APARTMENT,,3.5,1.0,1995.0,,1.0,1.0,,,,1,,,1.0,1.0,,,,
6296,3000424613,https://www.homegate.ch/rent/3000424613,rent,Uster,8610,ZH,HIGH,47.3499921,8.7201142,Month,1880.0,APARTMENT,75.0,2.5,1.0,,,,1.0,,,,,,,1.0,1.0,,,,
6297,3000407467,https://www.homegate.ch/rent/3000407467,rent,Zürich,8004,ZH,HIGH,47.3727104,8.523182,Month,1390.0,APARTMENT,24.0,1.0,,,,,,,,,1,,,1.0,1.0,2016.0,,,
6299,3000204258,https://www.homegate.ch/rent/3000204258,rent,Zürich,8001,ZH,HIGH,47.3747992,8.543647,Month,2111.0,APARTMENT,45.0,1.5,,1700.0,,,,,,,2,,2.5,,1.0,2012.0,,,
6300,3000418792,https://www.homegate.ch/rent/3000418792,rent,Zürich,8001,ZH,HIGH,47.3708912,8.5416358,Month,2150.0,APARTMENT,27.0,1.0,,,,,,,,,3,,,1.0,1.0,,,,
6301,3000391995,https://www.homegate.ch/rent/3000391995,rent,Zürich,8002,ZH,HIGH,47.3669567,8.5280303,Month,2890.0,APARTMENT,,2.5,,,1.0,,1.0,,,,Ground,,,,,2015.0,,,
6302,3000390436,https://www.homegate.ch/rent/3000390436,rent,Zurich,8002,ZH,HIGH,47.3526511,8.530070499999999,Month,2893.0,APARTMENT,28.0,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,
6303,3000300614,https://www.homegate.ch/rent/3000300614,rent,Zürich,8004,ZH,HIGH,47.3759568,8.5161907,Month,1400.0,APARTMENT,,1.5,,,,,,,,,,,,1.0,1.0,,,,
6304,3000407473,https://www.homegate.ch/rent/3000407473,rent,Zürich,8004,ZH,HIGH,47.3727104,8.523182,Month,1440.0,APARTMENT,24.0,1.0,,,,,,,,,4,,,1.0,1.0,2018.0,,,
6305,3000235575,https://www.homegate.ch/rent/3000235575,rent,Zürich,8005,ZH,HIGH,47.3821768,8.5366581,Month,1721.0,APARTMENT,55.0,2.0,,1987.0,,,,,,,4,,,1.0,,,,,
6306,3000366193,https://www.homegate.ch/rent/3000366193,rent,Zürich,8005,ZH,HIGH,47.3831279,8.5300967,Month,1950.0,APARTMENT,25.0,2.0,,,,,,,,,,,,1.0,1.0,,,,
6307,3000366296,https://www.homegate.ch/rent/3000366296,rent,Zürich,8003,ZH,HIGH,47.3676969,8.5219203,Month,1950.0,APARTMENT,45.0,2.0,,,,,,,,,,,,1.0,1.0,2017.0,,,
6308,3000366297,https://www.homegate.ch/rent/3000366297,rent,Zürich,8003,ZH,HIGH,47.3676969,8.5219203,Month,1950.0,APARTMENT,45.0,2.0,,,,,,,,,,,,1.0,1.0,2017.0,,,
6309,3000421316,https://www.homegate.ch/rent/3000421316,rent,Zürich,8008,ZH,MEDIUM,47.349592,8.5638775,Month,1700.0,APARTMENT,,2.0,1.0,,,,1.0,,,,1,,2.7,,,2019.0,,,
6310,3000415257,https://www.homegate.ch/rent/3000415257,rent,Zürich,8008,ZH,HIGH,47.3548449,8.559179799999999,Month,1440.0,APARTMENT,30.0,1.0,,,,,,,,,1,,2.4,,1.0,2014.0,,,
6311,3000388481,https://www.homegate.ch/rent/3000388481,rent,Zürich,8006,ZH,HIGH,47.3860576,8.5427909,Month,1000.0,APARTMENT,25.0,1.0,,,,,,,,,,,,,,,,,
6312,3000308494,https://www.homegate.ch/rent/3000308494,rent,Zürich,8006,ZH,HIGH,47.3822616,8.547426,Month,1110.0,APARTMENT,28.0,,,,,,,,,,2,,,,1.0,,,,
6313,3000428980,https://www.homegate.ch/rent/3000428980,rent,Zürich,8006,ZH,HIGH,47.3850579,8.5383472,Month,1195.0,APARTMENT,33.0,1.0,,,,,,,,1.0,Ground,,,1.0,1.0,,,,
6321,3000158058,https://www.homegate.ch/rent/3000158058,rent,Uster,8610,ZH,HIGH,47.3414963,8.724456,Month,1890.0,APARTMENT,79.0,4.0,,,1.0,,1.0,,,1.0,2,,,,1.0,2012.0,,,
6322,3000248640,https://www.homegate.ch/rent/3000248640,rent,Uster,8610,ZH,HIGH,47.3610684,8.715539,Month,1906.0,APARTMENT,90.0,4.5,,1960.0,,,,,,,2,,,,,,,,
6325,3000310251,https://www.homegate.ch/rent/3000310251,rent,Zürich,8001,ZH,HIGH,47.3750544,8.5437121,Month,2190.0,APARTMENT,28.0,1.5,,,1.0,,,,,1.0,1,,,1.0,1.0,,28.0,,
6326,3000310301,https://www.homegate.ch/rent/3000310301,rent,Zürich,8001,ZH,HIGH,47.3747002,8.5434271,Month,2190.0,APARTMENT,22.0,1.5,,1357.0,1.0,,,,,1.0,1,,,1.0,1.0,2008.0,22.0,,
6327,3000390416,https://www.homegate.ch/rent/3000390416,rent,Zurich,8002,ZH,HIGH,47.3526511,8.530070499999999,Month,2893.0,APARTMENT,32.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,
6328,3000390332,https://www.homegate.ch/rent/3000390332,rent,Zurich,8002,ZH,HIGH,47.3526511,8.530070499999999,Month,2893.0,APARTMENT,32.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,
6329,3000270351,https://www.homegate.ch/rent/3000270351,rent,Zürich,8004,ZH,HIGH,47.3765268,8.523859999999999,Month,1490.0,APARTMENT,,1.0,,,,,1.0,,,,Ground,,,,,2017.0,,,
6330,3000325410,https://www.homegate.ch/rent/3000325410,rent,Zürich,8004,ZH,HIGH,47.3733668,8.523117599999999,Month,1500.0,APARTMENT,26.0,1.0,,,,,,,,,3,,235.0,1.0,,2019.0,,,
6331,3000366194,https://www.homegate.ch/rent/3000366194,rent,Zürich,8005,ZH,HIGH,47.3831279,8.5300967,Month,1950.0,APARTMENT,25.0,2.0,,,,,,,,,,,,1.0,1.0,,,,
6332,3000413965,https://www.homegate.ch/rent/3000413965,rent,Zürich,8005,ZH,LOW,47.3893214,8.5131587,Month,1980.0,APARTMENT,20.0,1.0,,,1.0,,,,,,,,,1.0,,,,,
6333,3000347130,https://www.homegate.ch/rent/3000347130,rent,Zürich,8003,ZH,HIGH,47.37645089999999,8.5101775,Month,1950.0,APARTMENT,38.0,1.0,1.0,,,,1.0,,,,5,,,,1.0,,,,
6334,3000347131,https://www.homegate.ch/rent/3000347131,rent,Zürich,8003,ZH,HIGH,47.37645089999999,8.5101775,Month,1950.0,APARTMENT,38.0,1.0,1.0,,,,1.0,,,,5,,,,1.0,,,,
6337,3000234902,https://www.homegate.ch/rent/3000234902,rent,Zürich,8006,ZH,HIGH,47.384986,8.5486012,Month,1240.0,APARTMENT,,1.0,,,,,,,,,1,,,,,,,,
6338,3000390845,https://www.homegate.ch/rent/3000390845,rent,Zürich,8006,ZH,HIGH,47.3878978,8.53852,Month,1390.0,APARTMENT,30.0,1.0,,1939.0,,,,,,,3,,,1.0,,1995.0,,,
6346,3000324339,https://www.homegate.ch/rent/3000324339,rent,Uster,8610,ZH,HIGH,47.3580072,8.729186799999999,Month,1920.0,APARTMENT,93.0,1.0,,2004.0,,,,,,1.0,3,,,1.0,1.0,,,,
6347,3000263125,https://www.homegate.ch/rent/3000263125,rent,Uster,8610,ZH,HIGH,47.35473289999999,8.7305212,Month,1970.0,APARTMENT,89.0,4.5,,1971.0,1.0,1.0,,,,1.0,4,,,1.0,1.0,1991.0,,,
6348,3000402443,https://www.homegate.ch/rent/3000402443,rent,Zürich,8041,ZH,HIGH,47.3258932,8.5129173,Month,1598.0,APARTMENT,60.0,,,,,,,,,,5,,2.05,,,,,,
6350,3000331637,https://www.homegate.ch/rent/3000331637,rent,Zürich,8001,ZH,HIGH,47.3750544,8.5437121,Month,2190.0,APARTMENT,18.0,1.5,,,1.0,,,,,1.0,1,,,1.0,1.0,,18.0,,
6351,3000298915,https://www.homegate.ch/rent/3000298915,rent,Zürich,8001,ZH,HIGH,47.3718167,8.545414300000001,Month,2190.0,APARTMENT,27.0,1.0,,,,,1.0,,,,,,,1.0,,,,,
6352,3000035901,https://www.homegate.ch/rent/3000035901,rent,Zürich,8002,ZH,MEDIUM,47.3633647,8.5336327,Month,2990.0,APARTMENT,37.0,1.0,,,,,1.0,,,,2,,0.0,1.0,1.0,,,,
6353,3000391215,https://www.homegate.ch/rent/3000391215,rent,Zürich,8002,ZH,HIGH,47.357395,8.5262997,Month,2995.0,APARTMENT,86.0,4.5,,,,,1.0,,1.0,,1,,,1.0,,,,,
6354,3000316655,https://www.homegate.ch/rent/3000316655,rent,Zürich,8004,ZH,HIGH,47.3825768,8.5133314,Month,1500.0,APARTMENT,15.0,1.0,,,,,,,,1.0,5,,,,1.0,,,,
6355,3000399076,https://www.homegate.ch/rent/3000399076,rent,Zürich,8004,ZH,HIGH,47.376962,8.5283591,Month,1526.0,APARTMENT,25.0,1.0,,1983.0,,,,,,,,,,1.0,,,,,
6356,3000298172,https://www.homegate.ch/rent/3000298172,rent,Zürich,8005,ZH,HIGH,47.3825565,8.5300186,Month,2000.0,APARTMENT,,2.0,,,,,,,,,4,,,1.0,1.0,,,,
